sin+,sin-,v high,v low,mean V,std, mean R,std
14,16,4,53,-2.753468e-08,1.731166e-08,-2.753468e-04,1.731166e-04
14,16,26,57,-1.091342e-07,5.705864e-09,-1.091342e-03,5.705864e-05
14,16,35,59,-8.892664e-08,5.574024e-09,-8.892664e-04,5.574024e-05
14,16,2,15,6.844581e-07,4.768726e-09,6.844581e-03,4.768726e-05
14,16,27,40,-5.154795e-08,7.807435e-09,-5.154795e-04,7.807435e-05
14,16,34,49,-6.619222e-08,8.660440e-09,-6.619222e-04,8.660440e-05
14,16,47,56,-3.487791e-08,2.378838e-09,-3.487791e-04,2.378838e-05
14,16,36,48,-5.298003e-08,3.791829e-09,-5.298003e-04,3.791829e-05
14,16,4,19,2.640577e-07,1.573656e-09,2.640577e-03,1.573656e-05
14,16,11,61,1.264493e-07,1.361353e-08,1.264493e-03,1.361353e-04
14,16,26,59,-1.306756e-07,6.992397e-09,-1.306756e-03,6.992397e-05
14,16,4,20,2.153646e-07,1.267810e-08,2.153646e-03,1.267810e-04
14,16,4,17,1.214733e-06,2.593977e-09,1.214733e-02,2.593977e-05
14,16,31,40,-8.927764e-08,1.848547e-08,-8.927764e-04,1.848547e-04
14,16,4,22,9.007665e-08,6.924402e-09,9.007665e-04,6.924402e-05
14,16,45,61,-4.770950e-08,4.513037e-09,-4.770950e-04,4.513037e-05
14,16,4,21,1.186581e-07,2.452184e-09,1.186581e-03,2.452184e-05
14,16,12,33,3.816850e-07,7.112310e-09,3.816850e-03,7.112310e-05
14,16,46,61,-5.279535e-08,2.645837e-09,-5.279535e-04,2.645837e-05
14,16,5,39,3.291749e-08,1.182218e-08,3.291749e-04,1.182218e-04
14,16,52,53,-3.333499e-08,1.587646e-09,-3.333499e-04,1.587646e-05
14,16,30,49,-7.263144e-08,2.719901e-09,-7.263144e-04,2.719901e-05
14,16,10,33,1.595329e-07,1.565552e-09,1.595329e-03,1.565552e-05
14,16,4,29,2.498173e-08,6.908745e-09,2.498173e-04,6.908745e-05
14,16,18,37,-5.174367e-07,9.536630e-09,-5.174367e-03,9.536630e-05
14,16,11,48,1.868120e-07,5.926215e-09,1.868120e-03,5.926215e-05
14,16,35,41,-3.696983e-08,1.207134e-09,-3.696983e-04,1.207134e-05
14,16,45,48,-2.819129e-08,1.934855e-09,-2.819129e-04,1.934855e-05
14,16,1,39,-3.020836e-08,5.416016e-08,-3.020836e-04,5.416016e-04
14,16,0,39,3.485893e-08,6.097398e-09,3.485893e-04,6.097398e-05
14,16,49,60,-5.155261e-08,1.273221e-09,-5.155261e-04,1.273221e-05
14,16,46,48,-2.166575e-08,3.081418e-09,-2.166575e-04,3.081418e-05
14,16,4,25,5.083127e-08,4.465035e-09,5.083127e-04,4.465035e-05
14,16,32,33,-1.068113e-08,2.409350e-09,-1.068113e-04,2.409350e-05
14,16,56,61,-4.664985e-08,1.764975e-09,-4.664985e-04,1.764975e-05
14,16,11,24,2.271051e-07,4.389269e-09,2.271051e-03,4.389269e-05
14,16,18,32,-5.046893e-07,1.183220e-09,-5.046893e-03,1.183220e-05
14,16,26,41,-4.942657e-08,2.347413e-09,-4.942657e-04,2.347413e-05
14,16,36,37,-3.332006e-08,3.847095e-10,-3.332006e-04,3.847095e-06
14,16,18,43,-5.109618e-07,8.770511e-09,-5.109618e-03,8.770511e-05
14,16,4,57,-2.223623e-08,2.393126e-08,-2.223623e-04,2.393126e-04
14,16,47,62,-5.515841e-08,1.020099e-09,-5.515841e-04,1.020099e-05
14,16,13,33,9.283522e-07,1.026500e-09,9.283522e-03,1.026500e-05
14,16,3,33,6.543819e-08,7.401547e-09,6.543819e-04,7.401547e-05
14,16,34,44,-2.908326e-08,2.466818e-09,-2.908326e-04,2.466818e-05
14,16,2,39,4.176951e-09,3.081226e-09,4.176951e-05,3.081226e-05
14,16,25,39,-6.472461e-08,2.529425e-09,-6.472461e-04,2.529425e-05
14,16,34,53,-5.253815e-08,3.989088e-09,-5.253815e-04,3.989088e-05
14,16,4,59,-5.502248e-08,1.530500e-08,-5.502248e-04,1.530500e-04
14,16,11,13,-7.422169e-07,1.919509e-09,-7.422169e-03,1.919509e-05
14,16,11,37,1.802149e-07,1.817750e-09,1.802149e-03,1.817750e-05
14,16,58,60,-3.923495e-08,1.003608e-09,-3.923495e-04,1.003608e-05
14,16,29,39,-5.827501e-08,8.575246e-09,-5.827501e-04,8.575246e-05
14,16,36,43,-3.625987e-08,7.662558e-09,-3.625987e-04,7.662558e-05
14,16,54,57,-3.441872e-08,2.053203e-09,-3.441872e-04,2.053203e-05
14,16,55,56,-2.457464e-08,3.813464e-09,-2.457464e-04,3.813464e-05
14,16,4,5,-3.521125e-08,2.307227e-09,-3.521125e-04,2.307227e-05
14,16,30,44,-7.406661e-08,5.724717e-09,-7.406661e-04,5.724717e-05
14,16,52,57,-4.267685e-08,3.831953e-10,-4.267685e-04,3.831953e-06
14,16,21,39,-1.468836e-07,7.009581e-09,-1.468836e-03,7.009581e-05
14,16,22,39,-1.096898e-07,4.236110e-09,-1.096898e-03,4.236110e-05
14,16,30,53,-5.799916e-08,2.974710e-09,-5.799916e-04,2.974710e-05
14,16,17,39,-1.245060e-06,1.868307e-09,-1.245060e-02,1.868307e-05
14,16,18,42,-4.588744e-07,2.155882e-08,-4.588744e-03,2.155882e-04
14,16,20,39,-1.928099e-07,1.889638e-09,-1.928099e-03,1.889638e-05
14,16,24,33,-6.505514e-08,1.853192e-08,-6.505514e-04,1.853192e-04
14,16,19,39,-2.942141e-07,1.408067e-09,-2.942141e-03,1.408067e-05
14,16,18,50,-5.427023e-07,2.398861e-09,-5.427023e-03,2.398861e-05
14,16,11,32,1.878337e-07,4.641210e-09,1.878337e-03,4.641210e-05
14,16,54,59,-4.441407e-08,1.634425e-09,-4.441407e-04,1.634425e-05
14,16,50,60,-5.208161e-08,1.365168e-09,-5.208161e-04,1.365168e-05
14,16,11,43,2.053779e-07,3.501399e-09,2.053779e-03,3.501399e-05
14,16,52,59,-5.155640e-08,6.958859e-10,-5.155640e-04,6.958859e-06
14,16,42,60,-6.444000e-08,4.579899e-09,-6.444000e-04,4.579899e-05
14,16,28,61,-8.907156e-08,1.329094e-08,-8.907156e-04,1.329094e-04
14,16,4,41,-2.548797e-08,1.343632e-08,-2.548797e-04,1.343632e-04
14,16,11,12,-2.022839e-07,1.687244e-09,-2.022839e-03,1.687244e-05
14,16,36,42,-3.693273e-08,2.012639e-09,-3.693273e-04,2.012639e-05
14,16,36,50,-7.381976e-08,2.748140e-09,-7.381976e-04,2.748140e-05
14,16,18,58,-5.535858e-07,2.469485e-08,-5.535858e-03,2.469485e-04
14,16,28,48,-7.482269e-08,5.572272e-09,-7.482269e-04,5.572272e-05
14,16,51,56,-3.519177e-08,1.082744e-09,-3.519177e-04,1.082744e-05
14,16,12,60,2.889296e-07,3.789122e-08,2.889296e-03,3.789122e-04
14,16,34,57,-7.249147e-08,1.376183e-09,-7.249147e-04,1.376183e-05
14,16,5,40,-1.523392e-08,9.828950e-09,-1.523392e-04,9.828950e-05
14,16,10,60,1.013153e-07,8.437476e-09,1.013153e-03,8.437476e-05
14,16,55,62,-5.428908e-08,1.993939e-09,-5.428908e-04,1.993939e-05
14,16,11,42,1.746030e-07,2.732265e-09,1.746030e-03,2.732265e-05
14,16,12,38,3.453436e-07,6.455632e-09,3.453436e-03,6.455632e-05
14,16,26,31,-4.465985e-08,1.846159e-09,-4.465985e-04,1.846159e-05
14,16,43,60,-5.054817e-08,1.289585e-09,-5.054817e-04,1.289585e-05
14,16,11,50,1.940833e-07,8.515205e-09,1.940833e-03,8.515205e-05
14,16,10,38,1.152796e-07,2.578948e-09,1.152796e-03,2.578948e-05
14,16,36,58,-5.737762e-08,1.778734e-09,-5.737762e-04,1.778734e-05
14,16,45,50,-3.538320e-08,1.934921e-09,-3.538320e-04,1.934921e-05
14,16,1,40,2.477216e-08,3.536934e-08,2.477216e-04,3.536934e-04
14,16,0,40,2.472141e-08,1.776696e-08,2.472141e-04,1.776696e-04
14,16,34,59,-7.156499e-08,1.275563e-09,-7.156499e-04,1.275563e-05
14,16,32,60,-6.447066e-08,3.920706e-09,-6.447066e-04,3.920706e-05
14,16,46,50,-2.489511e-08,2.840261e-09,-2.489511e-04,2.840261e-05
14,16,30,57,-6.596560e-08,5.930813e-09,-6.596560e-04,5.930813e-05
14,16,26,27,-4.238758e-08,9.262299e-10,-4.238758e-04,9.262299e-06
14,16,18,49,-5.192519e-07,1.461168e-08,-5.192519e-03,1.461168e-04
14,16,32,38,-4.038394e-08,8.107982e-10,-4.038394e-04,8.107982e-06
14,16,27,61,-1.025637e-07,5.369210e-09,-1.025637e-03,5.369210e-05
14,16,11,58,1.644834e-07,8.429758e-09,1.644834e-03,8.429758e-05
14,16,9,33,1.239235e-07,9.267550e-09,1.239235e-03,9.267550e-05
14,16,37,60,-5.496540e-08,1.096051e-08,-5.496540e-04,1.096051e-04
14,16,30,59,-7.583801e-08,7.175188e-09,-7.583801e-04,7.175188e-05
14,16,13,60,8.637188e-07,1.117610e-08,8.637188e-03,1.117610e-04
14,16,23,33,-6.302669e-08,7.375172e-09,-6.302669e-04,7.375172e-05
14,16,28,37,-7.744126e-09,1.619379e-08,-7.744126e-05,1.619379e-04
14,16,45,58,-3.851323e-08,2.551949e-09,-3.851323e-04,2.551949e-05
14,16,3,60,-1.292321e-07,6.055353e-08,-1.292321e-03,6.055353e-04
14,16,31,61,-6.464691e-08,3.109226e-09,-6.464691e-04,3.109226e-05
14,16,2,40,-3.894187e-08,2.013959e-08,-3.894187e-04,2.013959e-04
14,16,46,58,-3.758338e-08,3.804788e-09,-3.758338e-04,3.804788e-05
14,16,27,48,-3.048762e-08,4.215211e-09,-3.048762e-04,4.215211e-05
14,16,25,40,-5.873957e-08,6.278720e-09,-5.873957e-04,6.278720e-05
14,16,37,38,-3.681806e-08,9.529340e-10,-3.681806e-04,9.529340e-06
14,16,13,38,8.912335e-07,3.768580e-09,8.912335e-03,3.768580e-05
14,16,51,62,-5.642357e-08,3.240910e-09,-5.642357e-04,3.240910e-05
14,16,8,33,8.016863e-08,3.414533e-09,8.016863e-04,3.414533e-05
14,16,36,49,-4.741499e-08,2.349261e-09,-4.741499e-04,2.349261e-05
14,16,3,38,3.824049e-08,1.150085e-08,3.824049e-04,1.150085e-04
14,16,34,41,-4.041903e-08,1.368663e-09,-4.041903e-04,1.368663e-05
14,16,29,40,-1.928403e-08,4.677279e-09,-1.928403e-04,4.677279e-05
14,16,31,48,4.119481e-08,1.727936e-08,4.119481e-04,1.727936e-04
14,16,28,32,-4.454244e-08,7.174080e-09,-4.454244e-04,7.174080e-05
14,16,56,58,-4.389435e-08,2.175735e-09,-4.389435e-04,2.175735e-05
14,16,21,40,-1.380943e-07,1.121740e-08,-1.380943e-03,1.121740e-04
14,16,28,43,2.022075e-08,3.247009e-08,2.022075e-04,3.247009e-04
14,16,22,40,-1.016196e-07,3.338334e-09,-1.016196e-03,3.338334e-05
14,16,4,31,1.716459e-08,8.458649e-09,1.716459e-04,8.458649e-05
14,16,17,40,-1.199548e-06,1.819575e-09,-1.199548e-02,1.819575e-05
14,16,20,40,-2.064141e-07,3.888226e-09,-2.064141e-03,3.888226e-05
14,16,24,60,-1.183803e-07,8.644246e-09,-1.183803e-03,8.644246e-05
14,16,12,15,1.029419e-06,5.957919e-09,1.029419e-02,5.957919e-05
14,16,19,40,-2.193893e-07,3.642913e-08,-2.193893e-03,3.642913e-04
14,16,26,28,-4.245857e-08,9.756465e-10,-4.245857e-04,9.756465e-06
14,16,11,49,1.618381e-07,2.260054e-08,1.618381e-03,2.260054e-04
14,16,30,41,-1.805161e-08,5.320821e-09,-1.805161e-04,5.320821e-05
14,16,10,15,7.877990e-07,2.326186e-09,7.877990e-03,2.326186e-05
14,16,45,49,-4.193190e-08,8.509091e-09,-4.193190e-04,8.509091e-05
14,16,48,60,-6.086000e-08,1.178744e-09,-6.086000e-04,1.178744e-05
14,16,46,49,1.588573e-08,5.974554e-09,1.588573e-04,5.974554e-05
14,16,24,38,-4.522268e-08,9.482633e-09,-4.522268e-04,9.482633e-05
14,16,4,27,3.776356e-08,4.318232e-09,3.776356e-04,4.318232e-05
14,16,18,44,-5.593278e-07,1.917574e-08,-5.593278e-03,1.917574e-04
14,16,27,37,-8.168813e-08,5.830813e-09,-8.168813e-04,5.830813e-05
14,16,18,53,-5.616079e-07,7.017573e-09,-5.616079e-03,7.017573e-05
14,16,5,8,-4.045284e-08,2.955642e-08,-4.045284e-04,2.955642e-04
14,16,28,42,-7.980870e-09,5.402307e-09,-7.980870e-05,5.402307e-05
14,16,31,37,-3.706836e-08,3.618556e-09,-3.706836e-04,3.618556e-05
14,16,28,50,-6.328840e-08,1.111418e-08,-6.328840e-04,1.111418e-04
14,16,5,23,9.386556e-08,6.447352e-09,9.386556e-04,6.447352e-05
14,17,47,49,-4.950510e-08,1.699436e-09,-4.950510e-04,1.699436e-05
14,17,46,60,-6.503091e-08,2.450706e-09,-6.503091e-04,2.450706e-05
14,17,26,48,-1.641992e-07,1.507855e-08,-1.641992e-03,1.507855e-04
14,17,35,42,-1.141568e-07,1.991137e-08,-1.141568e-03,1.991137e-04
14,17,45,60,-8.331877e-08,4.123388e-09,-8.331877e-04,4.123388e-05
14,17,18,38,-1.226388e-06,2.571762e-09,-1.226388e-02,2.571762e-05
14,17,35,50,-5.042574e-08,5.442038e-09,-5.042574e-04,5.442038e-05
14,17,4,9,-1.470759e-07,6.410402e-09,-1.470759e-03,6.410402e-05
14,17,4,8,-5.903146e-08,1.990230e-08,-5.903146e-04,1.990230e-04
14,17,55,58,-4.381226e-08,1.666773e-09,-4.381226e-04,1.666773e-05
14,17,26,61,-1.140138e-07,9.685340e-09,-1.140138e-03,9.685340e-05
14,17,18,39,-1.229951e-06,2.361748e-09,-1.229951e-02,2.361748e-05
14,17,47,59,-9.957628e-08,8.640657e-09,-9.957628e-04,8.640657e-05
14,17,56,60,-7.580507e-08,7.586792e-09,-7.580507e-04,7.586792e-05
14,17,5,33,8.345266e-08,3.176220e-09,8.345266e-04,3.176220e-05
14,17,36,60,-1.391032e-07,9.700248e-09,-1.391032e-03,9.700248e-05
14,17,21,33,-1.890324e-07,2.624029e-09,-1.890324e-03,2.624029e-05
14,17,47,57,-7.553621e-08,5.141671e-09,-7.553621e-04,5.141671e-05
14,17,26,43,-1.090373e-07,3.000563e-09,-1.090373e-03,3.000563e-05
14,17,51,58,-5.623567e-08,7.275806e-10,-5.623567e-04,7.275806e-06
14,17,4,48,7.133046e-08,6.303595e-09,7.133046e-04,6.303595e-05
14,17,35,37,-4.590184e-08,1.733144e-09,-4.590184e-04,1.733144e-05
14,17,11,60,2.357369e-07,1.061320e-08,2.357369e-03,1.061320e-04
14,17,26,42,-8.342349e-08,1.694106e-09,-8.342349e-04,1.694106e-05
14,17,18,40,-1.158305e-06,1.623759e-08,-1.158305e-02,1.623759e-04
14,17,4,61,1.693839e-08,6.085178e-09,1.693839e-04,6.085178e-05
14,17,26,50,-1.273763e-07,4.373302e-09,-1.273763e-03,4.373302e-05
14,17,36,38,-5.108771e-08,1.073843e-09,-5.108771e-04,1.073843e-05
14,17,4,23,1.318344e-07,4.455791e-09,1.318344e-03,4.455791e-05
14,17,4,12,-5.238554e-07,2.519607e-09,-5.238554e-03,2.519607e-05
14,17,35,58,-8.859723e-08,4.455713e-09,-8.859723e-04,4.455713e-05
14,17,54,61,-6.525581e-08,1.821942e-09,-6.525581e-04,1.821942e-05
14,17,0,33,7.252264e-08,4.448134e-09,7.252264e-04,4.448134e-05
14,17,2,33,7.256954e-08,6.683393e-09,7.256954e-04,6.683393e-05
14,17,11,38,2.968913e-07,4.134427e-09,2.968913e-03,4.134427e-05
14,17,36,39,-5.203516e-08,2.071521e-10,-5.203516e-04,2.071521e-06
14,17,4,43,4.700473e-08,5.652829e-09,4.700473e-04,5.652829e-05
14,17,4,13,-1.168896e-06,4.542533e-09,-1.168896e-02,4.542533e-05
14,17,25,33,-4.136756e-08,2.657262e-09,-4.136756e-04,2.657262e-05
14,17,26,32,-7.575130e-08,1.758034e-09,-7.575130e-04,1.758034e-05
14,17,4,24,1.078792e-07,5.551283e-09,1.078792e-03,5.551283e-05
14,17,29,33,-1.928065e-08,6.274702e-09,-1.928065e-04,6.274702e-05
14,17,4,42,-1.274335e-08,2.147047e-08,-1.274335e-04,2.147047e-04
14,17,11,39,2.931488e-07,3.284665e-09,2.931488e-03,3.284665e-05
14,17,51,53,-4.461638e-08,1.695404e-09,-4.461638e-04,1.695404e-05
14,17,4,10,-2.017928e-07,3.986688e-09,-2.017928e-03,3.986688e-05
14,17,26,37,-1.030180e-07,9.348291e-10,-1.030180e-03,9.348291e-06
14,17,1,33,1.080227e-07,9.410988e-09,1.080227e-03,9.410988e-05
14,17,4,50,-2.298063e-08,1.456885e-08,-2.298063e-04,1.456885e-04
14,17,30,48,-7.854710e-08,9.333925e-09,-7.854710e-04,9.333925e-05
14,17,34,48,-5.703379e-08,1.298161e-09,-5.703379e-04,1.298161e-05
14,17,28,60,-1.370451e-07,6.667799e-09,-1.370451e-03,6.667799e-05
14,17,19,33,-5.018860e-07,2.212368e-09,-5.018860e-03,2.212368e-05
14,17,36,40,-5.936342e-08,1.025146e-09,-5.936342e-04,1.025146e-05
14,17,20,33,-2.910679e-07,1.608647e-08,-2.910679e-03,1.608647e-04
14,17,22,33,-1.241624e-07,3.912359e-09,-1.241624e-03,3.912359e-05
14,17,5,7,-6.216023e-08,1.448155e-09,-6.216023e-04,1.448155e-05
14,17,55,59,-6.051862e-08,1.821666e-09,-6.051862e-04,1.821666e-05
14,17,30,61,-1.450314e-07,6.905686e-09,-1.450314e-03,6.905686e-05
14,17,4,32,8.312220e-08,7.116901e-09,8.312220e-04,7.116901e-05
14,17,34,61,-1.534555e-07,8.029269e-09,-1.534555e-03,8.029269e-05
14,17,26,58,-1.647742e-07,8.202630e-09,-1.647742e-03,8.202630e-05
14,17,35,44,-6.431440e-08,1.550645e-09,-6.431440e-04,1.550645e-05
14,17,35,53,-9.750457e-08,4.071456e-09,-9.750457e-04,4.071456e-05
14,17,11,40,2.836718e-07,3.606569e-09,2.836718e-03,3.606569e-05
14,17,11,15,-3.439901e-07,1.956020e-09,-3.439901e-03,1.956020e-05
14,17,52,61,-6.399004e-08,2.872078e-09,-6.399004e-04,2.872078e-05
14,17,28,38,-6.434555e-08,2.083016e-09,-6.434555e-04,2.083016e-05
14,17,55,57,-5.010834e-08,1.334546e-09,-5.010834e-04,1.334546e-05
14,17,4,37,4.899148e-08,8.205425e-09,4.899148e-04,8.205425e-05
14,17,35,49,-8.036417e-08,2.770227e-09,-8.036417e-04,2.770227e-05
14,17,51,59,-7.189034e-08,2.247286e-09,-7.189034e-04,2.247286e-05
14,17,30,43,-5.534992e-08,5.828871e-09,-5.534992e-04,5.828871e-05
14,17,34,43,-7.510630e-08,2.520090e-09,-7.510630e-04,2.520090e-05
14,17,6,63,2.558287e-09,5.321022e-09,2.558287e-05,5.321022e-05
14,17,4,16,6.668919e-07,3.703905e-09,6.668919e-03,3.703905e-05
14,17,28,39,-7.120788e-08,5.794069e-09,-7.120788e-04,5.794069e-05
14,17,51,57,-5.806269e-08,1.912436e-09,-5.806269e-04,1.912436e-05
14,17,27,60,-1.184747e-07,1.389819e-08,-1.184747e-03,1.389819e-04
14,17,30,42,-7.336483e-08,1.968276e-09,-7.336483e-04,1.968276e-05
14,17,34,42,-5.031272e-08,8.775468e-10,-5.031272e-04,8.775468e-06
14,17,0,7,-9.833459e-08,5.668755e-09,-9.833459e-04,5.668755e-05
14,17,2,7,-8.357218e-08,1.169795e-09,-8.357218e-04,1.169795e-05
14,17,30,50,-8.862518e-08,1.295121e-08,-8.862518e-04,1.295121e-04
14,17,34,50,-7.166119e-08,3.938137e-09,-7.166119e-04,3.938137e-05
14,17,4,58,1.960663e-07,1.295221e-07,1.960663e-03,1.295221e-03
14,17,31,60,-1.233112e-07,8.645331e-09,-1.233112e-03,8.645331e-05
14,17,35,59,-1.150415e-07,2.037813e-09,-1.150415e-03,2.037813e-05
14,17,54,58,-4.615824e-08,4.100608e-10,-4.615824e-04,4.100608e-06
14,17,35,41,-5.291345e-08,2.169648e-09,-5.291345e-04,2.169648e-05
14,17,26,44,-1.102960e-07,5.116960e-09,-1.102960e-03,5.116960e-05
14,17,26,53,-1.672260e-07,1.700053e-08,-1.672260e-03,1.700053e-04
14,17,18,48,-1.293056e-06,2.357985e-08,-1.293056e-02,2.357985e-04
14,17,1,7,-9.245428e-08,2.270689e-09,-9.245428e-04,2.270689e-05
14,17,27,38,-6.544441e-08,4.834833e-09,-6.544441e-04,4.834833e-05
14,17,16,33,-6.053634e-07,6.716009e-09,-6.053634e-03,6.716009e-05
14,17,28,40,-1.387982e-07,4.895304e-08,-1.387982e-03,4.895304e-04
14,17,35,57,-2.314115e-08,2.273581e-08,-2.314115e-04,2.273581e-04
14,17,26,49,-9.833045e-08,3.487535e-09,-9.833045e-04,3.487535e-05
14,17,30,32,-3.960655e-08,6.173953e-09,-3.960655e-04,6.173953e-05
14,17,31,38,1.367320e-08,1.191501e-08,1.367320e-04,1.191501e-04
14,17,27,39,-9.907871e-08,1.002664e-08,-9.907871e-04,1.002664e-04
14,17,18,61,-1.303402e-06,7.012264e-09,-1.303402e-02,7.012264e-05
14,17,34,37,-4.826762e-08,1.198500e-09,-4.826762e-04,1.198500e-05
14,17,30,37,-6.119474e-08,3.253512e-09,-6.119474e-04,3.253512e-05
14,17,46,48,-4.843091e-08,5.565662e-09,-4.843091e-04,5.565662e-05
14,17,45,48,-3.263202e-08,3.200495e-09,-3.263202e-04,3.200495e-05
14,17,18,23,-1.134769e-06,9.014969e-10,-1.134769e-02,9.014969e-06
14,17,26,29,-6.378422e-08,1.578681e-09,-6.378422e-04,1.578681e-05
14,17,31,39,-6.309421e-08,3.814283e-09,-6.309421e-04,3.814283e-05
14,17,32,33,-1.125356e-08,1.414381e-09,-1.125356e-04,1.414381e-05
14,17,4,22,1.579881e-07,2.080487e-08,1.579881e-03,2.080487e-04
14,17,4,44,1.717046e-08,1.255698e-08,1.717046e-04,1.255698e-04
14,17,4,53,-4.999748e-08,1.160778e-08,-4.999748e-04,1.160778e-04
14,17,18,43,-1.249344e-06,5.997012e-09,-1.249344e-02,5.997012e-05
14,17,46,61,-7.706970e-08,1.272950e-09,-7.706970e-04,1.272950e-05
14,17,4,20,3.292753e-07,2.941976e-09,3.292753e-03,2.941976e-05
14,17,45,61,-8.443768e-08,7.065673e-09,-8.443768e-04,7.065673e-05
14,17,4,19,5.647993e-07,1.772250e-09,5.647993e-03,1.772250e-05
14,17,5,60,-2.078787e-08,2.708620e-09,-2.078787e-04,2.708620e-05
14,17,26,59,-1.587803e-07,1.193031e-08,-1.587803e-03,1.193031e-04
14,17,4,49,4.318629e-08,1.056445e-08,4.318629e-04,1.056445e-04
14,17,21,60,-3.159565e-07,1.544318e-09,-3.159565e-03,1.544318e-05
14,17,34,58,-8.937204e-08,3.948627e-09,-8.937204e-04,3.948627e-05
14,17,18,24,-1.167470e-06,6.462348e-10,-1.167470e-02,6.462348e-06
14,17,30,58,-1.029653e-07,7.837943e-09,-1.029653e-03,7.837943e-05
14,17,26,41,-1.083377e-07,3.525962e-08,-1.083377e-03,3.525962e-04
14,17,52,58,-5.792493e-08,5.062325e-10,-5.792493e-04,5.062325e-06
14,17,18,42,-1.241501e-06,4.513764e-09,-1.241501e-02,4.513764e-05
14,17,27,40,-1.050202e-08,1.906724e-08,-1.050202e-04,1.906724e-04
14,17,36,48,-6.341171e-08,3.533652e-09,-6.341171e-04,3.533652e-05
14,17,26,57,3.373936e-08,3.941709e-08,3.373936e-04,3.941709e-04
14,17,18,50,-1.256715e-06,6.881822e-09,-1.256715e-02,6.881822e-05
14,17,10,33,2.456993e-07,1.903149e-09,2.456993e-03,1.903149e-05
14,17,31,40,-3.379454e-08,1.412306e-08,-3.379454e-04,1.412306e-04
14,17,4,29,5.715489e-08,9.366461e-09,5.715489e-04,9.366461e-05
14,17,57,60,-5.754332e-08,2.132745e-09,-5.754332e-04,2.132745e-05
14,17,5,38,2.846480e-08,1.426738e-08,2.846480e-04,1.426738e-04
14,17,21,38,-2.321960e-07,4.096848e-09,-2.321960e-03,4.096848e-05
14,17,24,33,-1.017736e-07,7.163877e-09,-1.017736e-03,7.163877e-05
14,17,56,61,-7.024359e-08,1.022878e-09,-7.024359e-04,1.022878e-05
14,17,36,61,-1.110303e-07,2.501920e-09,-1.110303e-03,2.501920e-05
14,17,47,56,-4.862647e-08,3.452892e-09,-4.862647e-04,3.452892e-05
14,17,11,48,2.593878e-07,8.090521e-09,2.593878e-03,8.090521e-05
14,17,47,62,-9.192855e-08,2.074518e-09,-9.192855e-04,2.074518e-05
14,17,41,60,-1.034349e-07,1.411215e-09,-1.034349e-03,1.411215e-05
14,17,4,25,1.124867e-07,4.033831e-09,1.124867e-03,4.033831e-05
14,17,13,33,1.225057e-06,2.137567e-09,1.225057e-02,2.137567e-05
14,17,46,50,-6.881440e-08,4.325796e-09,-6.881440e-04,4.325796e-05
14,17,59,60,-4.877705e-08,1.718111e-09,-4.877705e-04,1.718111e-05
14,17,45,50,-5.649660e-08,2.310994e-09,-5.649660e-04,2.310994e-05
14,17,4,59,-1.501635e-08,1.233970e-08,-1.501635e-04,1.233970e-04
14,17,12,33,5.646069e-07,5.990885e-09,5.646069e-03,5.990885e-05
14,17,0,60,-6.077932e-08,7.705736e-09,-6.077932e-04,7.705736e-05
14,17,18,32,-1.240706e-06,3.032849e-09,-1.240706e-02,3.032849e-05
14,17,2,60,9.827799e-09,1.603696e-08,9.827799e-05,1.603696e-04
14,17,5,39,8.143607e-08,1.041826e-08,8.143607e-04,1.041826e-04
14,17,21,39,-2.278606e-07,2.404615e-09,-2.278606e-03,2.404615e-05
14,17,25,60,-1.540282e-07,1.961663e-08,-1.540282e-03,1.961663e-04
14,17,23,33,-9.581114e-08,7.022657e-09,-9.581114e-04,7.022657e-05
14,17,4,41,2.980935e-08,1.296496e-08,2.980935e-04,1.296496e-04
14,17,11,61,2.267350e-07,3.922863e-09,2.267350e-03,3.922863e-05
14,17,36,43,-8.228947e-08,7.674974e-09,-8.228947e-04,7.674974e-05
14,17,18,37,-1.246799e-06,4.386850e-09,-1.246799e-02,4.386850e-05
14,17,4,57,-8.543925e-08,3.149236e-08,-8.543925e-04,3.149236e-04
14,17,29,60,-1.511175e-07,3.583252e-09,-1.511175e-03,3.583252e-05
14,17,11,23,3.855145e-07,2.968467e-09,3.855145e-03,2.968467e-05
14,17,54,59,-6.416886e-08,4.517919e-10,-6.416886e-04,4.517919e-06
14,17,34,44,-9.122871e-08,1.915037e-09,-9.122871e-04,1.915037e-05
14,17,34,53,-1.114814e-07,1.574226e-08,-1.114814e-03,1.574226e-04
14,17,3,33,8.690180e-08,2.132011e-09,8.690180e-04,2.132011e-05
14,17,30,44,-1.442377e-07,2.354563e-08,-1.442377e-03,2.354563e-04
14,17,30,53,-9.461871e-08,3.419490e-09,-9.461871e-04,3.419490e-05
14,17,1,60,-4.428465e-08,2.652893e-09,-4.428465e-04,2.652893e-05
14,17,11,12,-2.684988e-07,3.854182e-09,-2.684988e-03,3.854182e-05
14,17,52,53,-5.300994e-08,8.007220e-10,-5.300994e-04,8.007220e-06
14,17,0,38,1.854224e-08,1.861519e-08,1.854224e-04,1.861519e-04
14,17,36,42,-6.470389e-08,2.954598e-09,-6.470389e-04,2.954598e-05
14,17,2,38,3.221893e-08,1.754815e-08,3.221893e-04,1.754815e-04
14,17,11,43,2.603322e-07,2.252012e-08,2.603322e-03,2.252012e-04
